id,review_id,customer_id,vote_type
84a85650-32af-404e-9665-ed6bd3f8fbd0,cc67d66d-eda8-4f4d-8bda-9f9529492be8,b0581066-18c7-4fcf-8fa6-a671cb141ca5,not_helpful
056017d3-8320-4871-ad80-0962f95fae4a,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,helpful
fc2930cc-eb9e-4b81-85c2-48e335f4658f,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,42748981-2a95-4e95-91cf-9844c8aa9c69,not_helpful
a2d8ff2b-22be-4e90-abad-23315900cdd1,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,2068f48f-4c39-4084-81d1-95af149d8547,not_helpful
ad16c39f-2ee0-4f1a-83fd-dafe6aaad9dd,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,d51ebab3-97b1-482d-9ccd-7368f01000f7,helpful
99733816-deb7-4c9b-b84f-2e335a7d5d20,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,dec2b1be-3447-4044-b4e3-17848dfd390e,not_helpful
2b545d90-3f6c-4887-8b25-677f4f0638b0,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,4ba2a669-8d0b-4aef-96c0-aae24b7711ff,helpful
8ddeaca4-5b62-4e99-89a2-a0f098c5517d,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,helpful
352863eb-9280-4c8d-97e5-bef4c92a9a56,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,cc6e430a-d0ba-4c08-8809-84cbb2347a9f,not_helpful
9d417537-ee2a-41b0-90c5-f67f87d54b46,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,5c3c91f4-9d48-426f-9862-e165bf8f616d,helpful
19dc8f8a-d3fd-4a8d-8881-d50210010621,de5b7977-4d11-4f8d-ba05-ff8cba4a504b,187d49e0-634f-4e10-a10c-3b0be7408be0,helpful
0f720862-7a4f-4975-b970-9b5019575e85,fd5ddf14-592e-4c85-bc93-cc7ab41fec5c,4feef355-aeb7-41f9-a391-7f991eeb7b15,helpful
fbbaa627-8ce4-4323-b048-e4c780f8a276,af648c08-7a91-4263-af8a-3b1a328d1398,fd12529b-56bd-40cf-a742-a90ad36add5e,helpful
fd719dbe-0c98-4f6f-86b4-9ea84beaee63,af648c08-7a91-4263-af8a-3b1a328d1398,5d59a09d-7696-4e1b-a171-abe3b79fff2d,helpful
c69eae9b-52cf-46b6-a19d-0e06103885c4,e3ac6e8d-d4d3-4561-922f-a02c106db9c3,5b070f80-9227-43fd-951b-4c758d20070e,not_helpful
5ad5ed79-c72f-45fd-a04c-ad76b0b0e451,6ad26759-af91-4338-a269-832726645329,f459a5e8-b280-49fd-904a-3cd3746f4f16,not_helpful
695095b2-e43b-4d1b-b2a4-82137259f125,6ad26759-af91-4338-a269-832726645329,f84190e8-5c4a-4bec-be4d-2e554dd46614,helpful
5680cd62-ed37-4c7e-953d-084dda494db4,472cdacf-e9aa-4eae-aa1d-b590116039db,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,helpful
24026052-cb26-4dda-9dea-fd706ad3a183,472cdacf-e9aa-4eae-aa1d-b590116039db,e6debecd-a5cf-4ced-957e-7fb31720480c,not_helpful
6e3047d7-5ac9-4862-b41e-6ad5a8e17469,472cdacf-e9aa-4eae-aa1d-b590116039db,17e24a9b-119c-4ea7-a53a-bb757c70ad0a,helpful
91198537-049e-48c1-b427-c3da39182c97,472cdacf-e9aa-4eae-aa1d-b590116039db,848bb1e9-3367-4758-8f73-e886fadfadab,helpful
7746d5b6-64bc-47cb-8042-3ce00349c668,472cdacf-e9aa-4eae-aa1d-b590116039db,0f1df561-31c0-417e-909b-4b054c45baaf,not_helpful
e13c1115-c151-4aee-b213-f51fc29addab,fa050cb8-a110-41b3-a2fb-424107162c65,254a6b6d-5dcb-4d20-88ce-e2e448935a93,not_helpful
d7d7a2e5-349f-44be-85e2-37414fbcbe15,fa050cb8-a110-41b3-a2fb-424107162c65,73b79064-9e0d-4b3f-87d0-6ab33593b492,helpful
69269fbb-24f5-4c7d-9898-ac7609a165e2,fa050cb8-a110-41b3-a2fb-424107162c65,11498734-cebc-4784-a055-6bd08a18f1dc,helpful
f88c36b1-2d0a-46e9-bdf4-bc233978cbaf,fa050cb8-a110-41b3-a2fb-424107162c65,bbce772f-b9b7-49f2-b79e-fa5d953ced6b,helpful
65c12570-57f3-46bd-98c3-36e4e0221339,fa050cb8-a110-41b3-a2fb-424107162c65,83967256-31c2-4fcb-a61d-2378ac6f1ad6,helpful
1be31970-8ebc-45df-81b5-b7d7297a59b0,fa050cb8-a110-41b3-a2fb-424107162c65,d4d6e685-70a2-49ea-b511-383a54d18cfa,helpful
508b5a50-71fe-4497-af6e-940a2d7624df,fa050cb8-a110-41b3-a2fb-424107162c65,5bbca380-854e-47a4-ae5c-fd631650a115,helpful
550d19e1-11c6-4ff7-aef1-e2cb098f993d,fa050cb8-a110-41b3-a2fb-424107162c65,117c9a65-4a4c-494f-8a54-64305d57c551,helpful
e88ad524-7d4f-4efa-8f7c-f3fc8839910f,fa050cb8-a110-41b3-a2fb-424107162c65,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,helpful
7975dde9-94d1-4010-bb0b-c99f2c280f33,fa050cb8-a110-41b3-a2fb-424107162c65,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,helpful
cc3b9224-8fa2-4869-86ff-6ef42a7556a4,cdfbbd54-c58e-40df-8279-a23cbea4e54a,18e7baeb-a66e-4a7d-882d-355810698bc3,helpful
00612173-16ac-4c91-8d99-534ab0bb410b,cdfbbd54-c58e-40df-8279-a23cbea4e54a,4ba45839-9bf9-4071-b1ca-52719a49c9fa,helpful
39c9bcd6-ccf2-4a6d-92d1-3c17b23b74b3,6b30777c-391e-4f9f-98c4-3b10ea7fbc2f,d64805ac-2294-4438-af7d-1f1483e8fd7b,helpful
5691c610-beb1-453c-a28f-3faa2c88e3aa,6b30777c-391e-4f9f-98c4-3b10ea7fbc2f,62e44a82-c99b-4d04-9abb-f6a2eb97c7ec,helpful
b2f03dd4-77b1-4339-a3a5-a15bb833eecd,6b30777c-391e-4f9f-98c4-3b10ea7fbc2f,d1a4b7a2-e152-4377-ad2c-08cb61ad6688,not_helpful
438b9463-950b-4232-96fe-e26415e6caa7,6b30777c-391e-4f9f-98c4-3b10ea7fbc2f,8e6a03da-15e7-44e8-bec1-426b65edb389,helpful
a0d4ee1c-fb71-4613-b2a1-d2237728dc5c,6b30777c-391e-4f9f-98c4-3b10ea7fbc2f,e4adb740-2faa-44fc-bc18-4aa698032414,helpful
df35cc17-754f-4bec-9a20-9c76d1ab4ef2,eb3c546d-5f9a-414b-9ef9-7b7cc59c2ebb,dccd3e5d-2076-4fc6-aa79-87579e134ce1,helpful
2741f78d-6085-4373-914d-7653b1f51bdf,3ec62aed-fe77-4656-80b3-2d6722483bdc,6f80c5c6-04ed-4548-83b7-aee06e3700c4,helpful
de152307-22c2-4a6c-a71c-9732657e51c3,3ec62aed-fe77-4656-80b3-2d6722483bdc,b6b6f9ac-f08b-4ef6-8e52-a2c0bb49b17d,helpful
5041b962-0bee-481d-ae16-c95d581adac1,03173f3a-0ac8-4a87-a72c-4012e2abb9b4,1439dc05-4ab9-4995-90c7-d9437ae94f50,not_helpful
606fc847-e8c9-48ce-bd50-2fd3e38b88c0,03173f3a-0ac8-4a87-a72c-4012e2abb9b4,a30edde1-4a46-4acb-905c-013e285a8101,not_helpful
0c5e008c-682b-4590-96b2-fdf3f348bcf4,03173f3a-0ac8-4a87-a72c-4012e2abb9b4,7863e37d-24c8-4e18-8730-ea7e2a65606d,helpful
365d076f-0cad-486b-b41a-8e652dea7fea,03173f3a-0ac8-4a87-a72c-4012e2abb9b4,8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,not_helpful
373c4a85-20c6-4a31-97bd-84f1d4cce4c3,03173f3a-0ac8-4a87-a72c-4012e2abb9b4,c9d0d7ff-0b5c-4b60-ac5e-0389909cf62a,helpful
3180e85d-70f9-457e-88fd-a2fbd5dc81b4,54c419d3-c720-47b4-a99a-488787cac7dc,8ebb4b7d-ed19-43be-a647-6c3a9a6a166a,helpful
dd7cbded-677a-44a6-b612-c2ec16a008b5,54c419d3-c720-47b4-a99a-488787cac7dc,2a0095cd-099e-45f3-a8ed-241dbe5cde18,helpful
c678056a-f4ec-4781-a39c-038d8f618f54,54c419d3-c720-47b4-a99a-488787cac7dc,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,helpful
c0320a9b-08aa-40ce-93f3-8db46d33e7fe,54c419d3-c720-47b4-a99a-488787cac7dc,847d46dd-9721-4351-8bef-5c2292b57d6f,not_helpful
deff3c8b-bd05-4dcb-b2d1-d2d5ece3df8a,54c419d3-c720-47b4-a99a-488787cac7dc,cd67e795-f5fa-470f-9a4f-4060d5951279,helpful
9e83eb33-4ccc-4793-abef-a9270310d16b,54c419d3-c720-47b4-a99a-488787cac7dc,b66b0e13-b74e-40e7-b3e7-1583f2f08a9b,helpful
76a0cf56-7925-42b1-9981-802d863382a6,54c419d3-c720-47b4-a99a-488787cac7dc,3f13d579-3df8-478c-b978-eec7255facfa,helpful
53cb8852-b91b-4ecc-8858-11e6278cd451,54c419d3-c720-47b4-a99a-488787cac7dc,c5dde410-2c70-486e-bb0d-974b2798825b,helpful
fe17eb9f-648e-429b-b5c6-1a16b60f13cb,54c419d3-c720-47b4-a99a-488787cac7dc,1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,helpful
44390cad-5e77-4945-a937-c992c59fde4d,54c419d3-c720-47b4-a99a-488787cac7dc,34ec60c6-4248-4ad1-8dd9-759b309578a4,helpful
d216ab61-487e-4468-993d-4b74a3f3da28,571efe88-a27b-4971-a5c6-ddae2cb358cb,2e0d6ce4-794d-4494-bd1d-f44dbca8683f,helpful
08993af3-88ea-4354-85ad-8926850a6ff1,571efe88-a27b-4971-a5c6-ddae2cb358cb,dec2b1be-3447-4044-b4e3-17848dfd390e,helpful
dd0d5673-74a4-4405-a82a-faf7bc58a2c9,571efe88-a27b-4971-a5c6-ddae2cb358cb,a30edde1-4a46-4acb-905c-013e285a8101,not_helpful
5a83bfae-8afd-41e5-81b2-6a512ff98bb8,571efe88-a27b-4971-a5c6-ddae2cb358cb,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,helpful
e80fcb4f-57ab-45d9-8ae9-1f3d995d4a59,571efe88-a27b-4971-a5c6-ddae2cb358cb,5f8c9b91-24ee-43a2-b758-fece4c2fd787,not_helpful
1b4e5d67-f18d-476a-b89d-1b787a07d648,571efe88-a27b-4971-a5c6-ddae2cb358cb,e8da2040-0489-4880-a881-ef127727f204,helpful
6ce92bb7-1cd1-4da1-a8f1-f53b2960db1c,571efe88-a27b-4971-a5c6-ddae2cb358cb,099dd9b8-0a76-482f-92e1-f754d25d5aee,helpful
92da2c16-58b9-461c-8944-d528dcdf62b3,571efe88-a27b-4971-a5c6-ddae2cb358cb,87fc5559-9d20-4780-8c0e-b7c248cd6236,helpful
1d3577b2-87a2-42a2-8b24-137637e0341e,571efe88-a27b-4971-a5c6-ddae2cb358cb,4da311cb-8e0d-487a-8fdd-4a94529db3e4,helpful
5ef6cabd-a0ca-4e38-82c4-5c6bb4b09183,571efe88-a27b-4971-a5c6-ddae2cb358cb,1826e2e6-ccef-4719-8707-4c18ec953356,helpful
1217da30-02e8-451a-95f7-a071b5cbc2a9,876bbb67-e665-4b8f-8a50-7d8333fe5c66,189edb91-3f25-4f32-bfb4-64bd4052cb1c,helpful
de02c20c-5860-4b97-b080-a0c0ad6a97c1,c38865a2-02ad-4f08-a8a7-665fc7773c04,7eaca096-c253-48ee-936a-8ea930759d59,not_helpful
4bd04cca-3192-4514-8db2-0e994a220a87,c38865a2-02ad-4f08-a8a7-665fc7773c04,03a59f85-596f-4b87-9ab3-5f1a84f37beb,not_helpful
b75cdb3e-da1c-46ad-8ef4-ae4712c640d3,c38865a2-02ad-4f08-a8a7-665fc7773c04,bab8979a-8cd9-477b-bbd7-2e1dbab88437,helpful
7df6870e-72e7-4fd1-b115-bd4eaea55f62,c38865a2-02ad-4f08-a8a7-665fc7773c04,adf0d9db-c6a0-4226-a93f-30482ccd9d28,helpful
66e1b27e-c622-4f48-acb5-37f00d552184,c38865a2-02ad-4f08-a8a7-665fc7773c04,a4bf9059-6cd4-4e62-9a86-ff20975d7434,helpful
ede05bf9-0156-4ea1-ba6b-162d96972370,664bff90-55c0-4546-9b21-0395d237826c,47334d60-a9ec-4cf6-8af3-a2d030a6062f,not_helpful
9eb40376-192d-4866-867c-cc09e6ca1df4,664bff90-55c0-4546-9b21-0395d237826c,b66095e0-346f-477d-8c25-3b70d4dfab70,helpful
ac246032-d923-4279-b8a6-182f0c7bf42a,b0f8b09b-9e70-4d3b-bd54-e4812b873e8a,8f06b288-f9eb-454f-adef-47f12b7572d7,helpful
8d66144c-1ccb-4e34-841d-b3ce55750cd8,67e5fbc3-6c67-433b-9ae8-d06d6bc629a2,f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,not_helpful
9bb35a72-be63-42c9-8557-4a7c019b7d15,60750cd3-b9e6-46a3-8db2-5375a22a28e5,5dbe3a93-bfd1-48f7-8040-dacc81b641f3,not_helpful
ebc3b5ff-d3a5-4ff5-8718-614c43934ea5,60750cd3-b9e6-46a3-8db2-5375a22a28e5,5e3636fd-a0a7-44c0-96e8-3d906cdbb119,helpful
57c477ac-5fbe-4999-99ab-4319a3c3f2cc,dcb72a2e-47b6-4658-8b89-332f7bcedc89,aa006c1b-6b97-4f02-99a9-57923d13eb8f,helpful
92dce557-0882-4687-87d6-e62942f5eabd,2f1e796c-aa5c-4048-9401-fb924606042a,167ce993-af12-4071-a5cb-fb3f09045741,not_helpful
0d33f9c9-9611-43ee-bda4-e407fc98515e,0540d72b-9691-4c09-948f-3aaff60519d5,8252af4b-fdbe-4139-b9a2-de4ceb670886,helpful
dcc0e931-8668-4d01-b17a-ffa53fe107f5,974bfca0-2953-49e9-98e8-389803753548,b761dca2-f8ff-4709-b645-9b0591dfa353,helpful
1fc0f52d-b23b-49d0-bbd0-306967020305,974bfca0-2953-49e9-98e8-389803753548,0206c59d-8464-4845-9680-9463df25efd9,helpful
c3c1d089-cd11-487e-a521-fd452b6bc5d3,974bfca0-2953-49e9-98e8-389803753548,117c9a65-4a4c-494f-8a54-64305d57c551,helpful
a0fd245e-c108-476e-ac90-b5b8842ecb64,974bfca0-2953-49e9-98e8-389803753548,b66b0e13-b74e-40e7-b3e7-1583f2f08a9b,helpful
7e912934-a1d7-4831-93e4-c9865ee6bd96,974bfca0-2953-49e9-98e8-389803753548,b8cf5c4c-27e2-4106-9058-eb38559661e0,not_helpful
2e819629-0ca8-4bd0-b7fc-42257bee2bdd,974bfca0-2953-49e9-98e8-389803753548,c6abaffa-11df-4987-9806-71dced92f534,helpful
bbf7eb12-0ddd-499e-b48a-3bda5f9a8a99,974bfca0-2953-49e9-98e8-389803753548,ea224baf-b892-4ba2-b9f3-d14cc512820c,helpful
29ef0748-1d50-403f-8034-9dab95ccd27d,974bfca0-2953-49e9-98e8-389803753548,6bb94756-3d64-40f4-9ecb-bc26ede41625,helpful
750c9112-d660-4d32-a2de-6b5bd1bcdba3,974bfca0-2953-49e9-98e8-389803753548,a3f993fd-aeaa-43c7-9e5c-9ad7b7c0f8d9,helpful
5edbbb2e-5226-4bca-8090-b666674feaa7,974bfca0-2953-49e9-98e8-389803753548,bab8979a-8cd9-477b-bbd7-2e1dbab88437,helpful
4c67a6c6-4324-4a4f-9728-fa871e95c4f5,f1f658ec-c044-4fea-ad21-bea3027d66a8,612533b6-7eaf-45a2-b9d4-06192ce5620e,helpful
2f035247-9b6e-47b8-8e50-912845ea09dc,f1f658ec-c044-4fea-ad21-bea3027d66a8,69f9f173-1ee1-4ba2-a1be-005dc5f305fd,helpful
52cb94fe-9b77-45ff-aa83-ca54256622ba,681597e8-f125-4c95-8b54-f82d1f4d3b94,f4835f98-d82c-487c-8788-26a05c249db0,not_helpful
cf37746c-4420-49a0-9f59-8897c9ed88bd,681597e8-f125-4c95-8b54-f82d1f4d3b94,4da311cb-8e0d-487a-8fdd-4a94529db3e4,helpful
4effe966-9e8f-4342-b185-f624ebcd169b,681597e8-f125-4c95-8b54-f82d1f4d3b94,b2263d08-d05d-4240-a470-6fe31527b9d2,not_helpful
9067b7d5-8e54-4b69-a8b6-420ee4e73cea,681597e8-f125-4c95-8b54-f82d1f4d3b94,fa2a460e-af12-4197-b38d-d2822d96e879,helpful
5f5bf71b-f2a5-4eb5-a234-9121f8cace15,681597e8-f125-4c95-8b54-f82d1f4d3b94,66975479-1eec-445e-a34d-78b59cc44f64,helpful
acc7b76f-92d0-4ea4-8bd6-22f34deef404,2ab456f7-94e3-4102-8e55-7ef7c51aa797,547f74d3-e5b0-4e69-a707-74acc44f122c,helpful
5677c288-4806-45cd-a69f-e2768e8db6bb,2ab456f7-94e3-4102-8e55-7ef7c51aa797,efc6a229-f984-41c8-b741-83d9a46c5fd1,not_helpful
87e6edc2-9eab-4b8e-91d1-822e0bb0ea5a,a23641c0-6dca-4961-bbba-330207849c78,2ba287a4-72ee-4028-bc13-39a65e78db4d,helpful
23095dc6-ed40-42b7-ad3c-038eeaf20141,c78d177b-d73e-41de-a418-fedf7afc529b,c404f9e5-cfcd-428e-8459-c1e1fd0d586b,helpful
bd70ac2d-f777-492e-a381-f87752355fd3,c78d177b-d73e-41de-a418-fedf7afc529b,0d78df79-b2dc-4cea-b7a0-712c91c0433d,not_helpful
cde23a17-a1c7-44d8-8d49-3f722c9da6b3,c78d177b-d73e-41de-a418-fedf7afc529b,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,not_helpful
990596f5-9a58-4462-bdb1-224a4c31a0c7,c78d177b-d73e-41de-a418-fedf7afc529b,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,not_helpful
3450cb2f-16a7-4fec-bf6b-a2aec85f6bc1,c78d177b-d73e-41de-a418-fedf7afc529b,e7f5d853-30ed-4302-9303-e11752f57b2f,helpful
798ccd9e-11a5-442a-912e-97a8adf3ec6c,c78d177b-d73e-41de-a418-fedf7afc529b,7b971d80-7566-4bfa-93b7-b87270c4b732,helpful
9a7c8b68-9582-434c-9ffe-cf24a0e525a1,c78d177b-d73e-41de-a418-fedf7afc529b,5484b02b-221a-4bbe-86a3-3eccdcf8d2ae,helpful
dba4b22a-3737-4fff-916c-88de4e7eebdd,c78d177b-d73e-41de-a418-fedf7afc529b,bbffd265-99c5-491d-a03e-fee1fec9e123,not_helpful
12e04b83-f2c5-4fc7-b530-66b7575e5dfc,c78d177b-d73e-41de-a418-fedf7afc529b,acb70464-ce97-4c94-a4bf-b165bd1b2fed,helpful
65824773-9ab5-4202-b464-dde7957a6097,c78d177b-d73e-41de-a418-fedf7afc529b,2a0095cd-099e-45f3-a8ed-241dbe5cde18,helpful
b944dda4-3055-47f5-9588-656a23a8e212,92b74c50-c110-41aa-b122-6819be3790ed,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,helpful
466722ed-f577-409d-8176-45ae40db7af6,92b74c50-c110-41aa-b122-6819be3790ed,fe21b6ad-ebab-42b3-b5ed-ad3529036009,helpful
15d1385e-6b93-4c5a-90b5-0c90c4d09007,d7069ced-0b88-4b3f-9690-0e2699128d9b,661d2fc6-9fa2-4c79-9d19-44c73cb68448,helpful
e7df2fe0-c4ae-48a7-b5d3-130e3832dac5,d7069ced-0b88-4b3f-9690-0e2699128d9b,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,helpful
b0112bb9-66c1-47be-912c-871ae3dd6b37,d7069ced-0b88-4b3f-9690-0e2699128d9b,c404f9e5-cfcd-428e-8459-c1e1fd0d586b,not_helpful
66507f06-2b7d-4b9d-bf6c-459b5eff3cd7,d7069ced-0b88-4b3f-9690-0e2699128d9b,953ad96a-103b-4460-a3b5-14b78403eb5d,not_helpful
57b29835-d02d-4bc1-ad79-d8aabe71d2ee,d7069ced-0b88-4b3f-9690-0e2699128d9b,a5781cf5-d32e-4370-b0f8-4f229bc0efa4,helpful
32e881f2-1641-4a8d-9694-8316ca3f51fc,9344573c-b229-49ac-87f2-fd6d1b16a11c,8d5d45b6-2bf0-4380-85a0-b73fcbc86e94,helpful
38021cb9-179f-4704-a8dc-f5f8945e5779,9344573c-b229-49ac-87f2-fd6d1b16a11c,e6173937-b216-46db-b863-ec7526285150,helpful
0a79a7ce-51d2-4363-9584-429298376eea,9344573c-b229-49ac-87f2-fd6d1b16a11c,1233e680-06d7-4b38-8c6e-796ef158556a,helpful
0e2ad3b3-54bf-4227-b276-a64827979b78,9344573c-b229-49ac-87f2-fd6d1b16a11c,16e8d4f8-2451-446f-a254-3bc68e40621b,helpful
71b02b84-86fb-4898-ab0a-f369dafd55f9,9344573c-b229-49ac-87f2-fd6d1b16a11c,9db0e79f-fdea-4290-ba7b-114141f33d1f,helpful
70daefd9-9470-4878-a75d-a2d1e861ad55,9344573c-b229-49ac-87f2-fd6d1b16a11c,67f25b4e-183c-4a43-9227-09966e445b42,helpful
789b249c-3ae7-4f58-8b93-5a373c4846d7,9344573c-b229-49ac-87f2-fd6d1b16a11c,85e030d5-7bbc-494b-baab-665c95549265,not_helpful
1ce2f6cf-adf3-4d8b-bbea-1b9a45c47e2f,9344573c-b229-49ac-87f2-fd6d1b16a11c,0e105436-465e-4326-94d3-f6a0e7051725,helpful
